txn_id,accm_txn_complete_time
533350,5/13/2022 1:18:38
700294,5/17/2022 9:46:37
502078,5/16/2022 23:35:13
767401,5/13/2022 0:01:46
443229,5/17/2022 5:57:22
673030,5/16/2022 13:00:34
540262,5/13/2022 7:54:39
617419,5/15/2022 13:45:03
409747,5/13/2022 8:55:42
762349,5/16/2022 13:43:18
689329,5/16/2022 15:16:24
755414,5/15/2022 4:47:46
489951,5/16/2022 9:42:12
735291,5/17/2022 17:58:18
509629,5/15/2022 23:09:20
655335,5/17/2022 0:05:24
688510,5/16/2022 17:02:08
640123,5/13/2022 4:52:34
578432,5/14/2022 6:08:04
631551,5/16/2022 13:27:36
794035,5/13/2022 23:23:56
407086,5/16/2022 21:06:48
449305,5/15/2022 9:22:30
413373,5/13/2022 4:55:59
739978,5/15/2022 16:32:39
679095,5/14/2022 7:57:23
764361,5/16/2022 15:42:36
489358,5/13/2022 13:34:02
595383,5/15/2022 5:58:26
451148,5/15/2022 23:38:19
791761,5/13/2022 2:40:34
582226,5/17/2022 22:01:03
513570,5/14/2022 7:10:51
549819,5/14/2022 10:06:34
697116,5/14/2022 9:49:41
592351,5/15/2022 10:36:32
607191,5/16/2022 7:50:48
406637,5/16/2022 7:51:04
750854,5/16/2022 8:32:55
404554,5/17/2022 12:28:12
517989,5/15/2022 3:30:27
614117,5/16/2022 23:21:13
541242,5/13/2022 6:49:45
556809,5/15/2022 19:54:13
560497,5/13/2022 14:28:09
432914,5/15/2022 9:29:09
493769,5/15/2022 17:52:22
734446,5/13/2022 12:44:11
653364,5/16/2022 17:58:35
754701,5/16/2022 9:09:54
423036,5/17/2022 11:35:21
664238,5/14/2022 15:14:44
495280,5/13/2022 17:53:40
667463,5/17/2022 18:35:40
642744,5/17/2022 4:27:50
409565,5/16/2022 9:20:42
570433,5/14/2022 16:43:20
522406,5/17/2022 20:57:55
402722,5/13/2022 16:13:44
552250,5/16/2022 2:54:53
656114,5/16/2022 4:05:12
537698,5/14/2022 15:13:57
463087,5/17/2022 18:38:25
741273,5/15/2022 20:47:42
790241,5/15/2022 3:28:02
708334,5/13/2022 12:06:47
616562,5/15/2022 9:47:24
569674,5/16/2022 9:26:51
555321,5/15/2022 9:06:43
644661,5/14/2022 0:18:12
583857,5/15/2022 17:58:27
658236,5/14/2022 15:52:05
542910,5/14/2022 4:32:43
750815,5/15/2022 15:01:38
450312,5/16/2022 7:17:09
718520,5/15/2022 19:59:14
467481,5/13/2022 9:12:21
530413,5/14/2022 15:35:19
532323,5/15/2022 3:04:47
586279,5/16/2022 0:23:12
560827,5/16/2022 13:45:02
778017,5/16/2022 7:37:03
426358,5/16/2022 12:58:19
415832,5/15/2022 0:45:15
620516,5/14/2022 14:54:14
751853,5/14/2022 6:08:09
605345,5/17/2022 22:09:13
445007,5/17/2022 5:49:54
779581,5/15/2022 16:31:34
406334,5/17/2022 22:01:01
428512,5/15/2022 23:13:13
709036,5/15/2022 13:41:25
594155,5/14/2022 5:07:48
657410,5/16/2022 5:21:43
563971,5/15/2022 22:34:11
547753,5/16/2022 2:25:52
503941,5/14/2022 14:24:25
590937,5/16/2022 13:18:49
638151,5/17/2022 15:02:20
661347,5/13/2022 8:24:43
796198,5/15/2022 4:45:42
601167,5/14/2022 23:06:17
431452,5/15/2022 14:16:41
791819,5/14/2022 18:39:18
420123,5/14/2022 0:29:29
733673,5/17/2022 10:48:11
607107,5/16/2022 2:54:13
547403,5/14/2022 2:53:30
545793,5/13/2022 5:22:07
718238,5/16/2022 15:00:46
748703,5/17/2022 2:37:41
684879,5/16/2022 7:21:49
775406,5/14/2022 2:40:49
490989,5/15/2022 7:19:31
529283,5/15/2022 12:55:23
544639,5/15/2022 6:16:43
781283,5/13/2022 21:59:20
643717,5/16/2022 4:38:36
531798,5/13/2022 5:34:26
760499,5/16/2022 3:40:22
636911,5/13/2022 14:28:54
454205,5/17/2022 15:34:45
494021,5/17/2022 7:22:16
457849,5/17/2022 18:50:12
473644,5/17/2022 13:25:37
734408,5/14/2022 1:19:38
558879,5/13/2022 1:26:35
449839,5/15/2022 6:26:42
521547,5/14/2022 15:25:33
674853,5/16/2022 0:28:36
620711,5/16/2022 15:09:19
567250,5/16/2022 14:59:30
635595,5/14/2022 19:04:07
447722,5/15/2022 0:59:28
706852,5/17/2022 11:59:58
767836,5/17/2022 19:42:15
639912,5/15/2022 10:44:02
467013,5/17/2022 20:32:11
639444,5/13/2022 11:06:39
595600,5/13/2022 2:40:54
736762,5/13/2022 11:06:50
528319,5/17/2022 14:39:41
622099,5/15/2022 23:52:00
527882,5/17/2022 16:05:03
648867,5/14/2022 2:04:10
751522,5/13/2022 13:47:30
503292,5/17/2022 15:24:20
496918,5/17/2022 6:04:11
497088,5/13/2022 9:13:57
626135,5/17/2022 9:25:53
655061,5/16/2022 7:08:09
777116,5/13/2022 17:55:34
463761,5/13/2022 10:16:09
450928,5/17/2022 6:50:34
728468,5/14/2022 5:01:07
612844,5/14/2022 1:00:07
706228,5/16/2022 2:38:46
603338,5/14/2022 14:33:18
691707,5/17/2022 16:14:17
439749,5/14/2022 5:21:13
453188,5/16/2022 16:50:17
562206,5/14/2022 20:52:07
409481,5/17/2022 18:57:55
496891,5/15/2022 18:22:16
689077,5/16/2022 15:17:47
613519,5/16/2022 14:09:01
628469,5/13/2022 17:05:50
577133,5/14/2022 6:13:22
730915,5/15/2022 2:48:01
444777,5/13/2022 17:23:06
415734,5/14/2022 5:56:49
514984,5/15/2022 15:15:38
781353,5/16/2022 14:55:54
416828,5/13/2022 3:55:59
664081,5/16/2022 16:37:52
792874,5/16/2022 9:15:12
679670,5/17/2022 23:46:32
664877,5/14/2022 17:17:34
502272,5/13/2022 18:49:13
767665,5/17/2022 4:36:46
440470,5/13/2022 6:34:05
567230,5/16/2022 7:46:07
693310,5/16/2022 22:06:35
442484,5/13/2022 19:35:11
516913,5/15/2022 15:00:11
510314,5/14/2022 17:38:41
432321,5/13/2022 8:06:37
647896,5/13/2022 6:23:46
762708,5/16/2022 1:39:37
630999,5/17/2022 11:14:08
627610,5/15/2022 7:30:24
463499,5/17/2022 19:18:14
667508,5/17/2022 20:45:19
617986,5/14/2022 12:01:14
693651,5/17/2022 12:33:34
426099,5/14/2022 14:16:58
680262,5/17/2022 10:06:25
705936,5/13/2022 10:23:42
562395,5/15/2022 0:59:07
554006,5/14/2022 22:06:21
540481,5/15/2022 4:26:29
724313,5/16/2022 20:09:01
479522,5/17/2022 9:09:28
738147,5/13/2022 23:38:08
729471,5/15/2022 9:55:05
526018,5/14/2022 18:09:55
604714,5/13/2022 13:28:01
537336,5/14/2022 19:30:02
793113,5/17/2022 13:22:39
574153,5/16/2022 9:06:44
546511,5/14/2022 4:37:27
490443,5/16/2022 5:47:29
410067,5/17/2022 7:53:07
741037,5/16/2022 16:50:34
693487,5/17/2022 8:32:54
683478,5/13/2022 0:26:09
652556,5/13/2022 21:22:39
533997,5/14/2022 9:58:18
604507,5/16/2022 16:12:34
628313,5/16/2022 6:36:32
640005,5/15/2022 15:34:33
403875,5/16/2022 3:28:56
767492,5/17/2022 6:09:49
692427,5/16/2022 20:17:03
454664,5/14/2022 14:19:07
482048,5/17/2022 7:20:40
472652,5/13/2022 19:52:29
654684,5/14/2022 19:23:58
715336,5/17/2022 22:48:09
599794,5/16/2022 15:15:56
732958,5/16/2022 12:59:12
770657,5/16/2022 16:20:01
411147,5/17/2022 7:18:43
712487,5/15/2022 0:26:01
725133,5/15/2022 7:47:07
650118,5/16/2022 2:17:18
631935,5/13/2022 9:45:46
502633,5/13/2022 4:37:50
529026,5/14/2022 15:43:53
666840,5/15/2022 17:21:37
523352,5/13/2022 5:23:02
449452,5/16/2022 6:21:55
630614,5/17/2022 6:55:44
413061,5/13/2022 19:05:45
625629,5/15/2022 15:50:19
680442,5/14/2022 17:58:10
524881,5/17/2022 14:54:13
745329,5/17/2022 20:43:29
779782,5/17/2022 3:52:22
653735,5/13/2022 21:08:32
705913,5/16/2022 6:45:14
568813,5/14/2022 11:14:15
697358,5/13/2022 4:17:30
737453,5/17/2022 20:53:12
787262,5/14/2022 4:40:11
494989,5/13/2022 0:19:11
454858,5/14/2022 14:00:14
767825,5/13/2022 5:46:23
737975,5/14/2022 6:01:40
582580,5/17/2022 16:37:14
698287,5/16/2022 22:40:01
474596,5/16/2022 9:42:33
614726,5/17/2022 19:29:48
742938,5/13/2022 18:32:07
745589,5/14/2022 16:12:21
638352,5/14/2022 13:36:26
690880,5/15/2022 14:02:59
401278,5/17/2022 17:15:18
415773,5/16/2022 3:54:03
550307,5/16/2022 20:20:35
504342,5/13/2022 9:53:22
669840,5/13/2022 2:00:34
600161,5/17/2022 18:52:28
412540,5/13/2022 10:55:40
533407,5/15/2022 2:25:43
748727,5/15/2022 21:16:18
581502,5/17/2022 5:33:42
778591,5/16/2022 17:39:14
769746,5/14/2022 17:43:02
477622,5/16/2022 2:54:41
491995,5/17/2022 7:52:56
416353,5/14/2022 13:32:16
692133,5/15/2022 9:55:55
680299,5/14/2022 23:06:46
570487,5/17/2022 16:13:31
580010,5/13/2022 10:55:10
565932,5/15/2022 4:22:56
668900,5/15/2022 5:02:06
685848,5/13/2022 12:22:15
657840,5/14/2022 3:13:29
583314,5/13/2022 8:56:20
775821,5/16/2022 19:54:21
673289,5/17/2022 0:34:37
683258,5/17/2022 21:11:33
431748,5/14/2022 18:29:31
603811,5/15/2022 0:55:22
605220,5/13/2022 19:24:47
784709,5/17/2022 17:27:00
617833,5/17/2022 19:54:17
738176,5/16/2022 11:33:13
671811,5/13/2022 5:23:54
762034,5/13/2022 3:08:41
711667,5/16/2022 19:46:11
676149,5/17/2022 18:48:31
600700,5/14/2022 2:04:58
703186,5/13/2022 10:37:26
458738,5/17/2022 6:24:33
455981,5/15/2022 2:22:18
589906,5/13/2022 10:08:42
741344,5/13/2022 14:12:06
439539,5/14/2022 14:48:20
428671,5/15/2022 9:34:24
436534,5/15/2022 11:54:23
617231,5/15/2022 23:19:56
531715,5/17/2022 16:16:32
546115,5/16/2022 20:49:12
738708,5/17/2022 10:37:56
539744,5/16/2022 15:52:58
418486,5/13/2022 2:41:25
789578,5/15/2022 17:47:37
515755,5/17/2022 19:43:38
529288,5/17/2022 17:40:45
622043,5/13/2022 6:46:36
521876,5/16/2022 14:02:39
430128,5/14/2022 2:48:19
596390,5/13/2022 22:09:03
702936,5/16/2022 15:25:24
569936,5/14/2022 15:53:21
655349,5/16/2022 15:10:41
546938,5/14/2022 7:34:55
652811,5/14/2022 18:55:15
681591,5/16/2022 0:23:55
457606,5/17/2022 19:25:17
589535,5/14/2022 16:09:59
622238,5/15/2022 18:10:03
424257,5/17/2022 18:33:44
528577,5/15/2022 4:38:32
485515,5/16/2022 7:12:32
404810,5/17/2022 12:46:05
429147,5/13/2022 19:22:03
717566,5/16/2022 21:19:08
605517,5/17/2022 9:12:56
771294,5/15/2022 3:29:55
630424,5/13/2022 23:20:21
585041,5/13/2022 4:10:26
702656,5/14/2022 16:41:38
458656,5/16/2022 20:40:01
639011,5/14/2022 6:56:58
469860,5/13/2022 1:03:52
680770,5/13/2022 3:10:13
581041,5/15/2022 23:35:48
584473,5/13/2022 20:11:55
596104,5/14/2022 11:46:30
421828,5/15/2022 13:02:40
734972,5/13/2022 20:13:40
541214,5/17/2022 11:03:54
593744,5/16/2022 16:14:09
593259,5/16/2022 4:03:17
506014,5/16/2022 1:51:35
665468,5/16/2022 19:13:45
465018,5/15/2022 7:20:38
669657,5/15/2022 10:30:54
788622,5/13/2022 19:08:57
749700,5/15/2022 3:05:43
585031,5/16/2022 6:29:03
644945,5/16/2022 14:37:45
659140,5/13/2022 1:20:49
653662,5/13/2022 13:54:12
619219,5/17/2022 9:48:53
545167,5/17/2022 10:33:15
663543,5/14/2022 13:54:33
575748,5/15/2022 13:21:17
678844,5/16/2022 11:55:13
623327,5/13/2022 7:53:49
534326,5/13/2022 0:57:18
766661,5/15/2022 7:46:42
604765,5/15/2022 9:22:09
512715,5/13/2022 20:40:03
559239,5/15/2022 13:35:13
521045,5/16/2022 10:55:03
482118,5/17/2022 18:21:08
506302,5/17/2022 13:55:07
460237,5/17/2022 19:17:29
626749,5/14/2022 15:56:53
742579,5/14/2022 3:47:54
794243,5/14/2022 5:41:00
419359,5/15/2022 8:07:48
697730,5/17/2022 0:44:53
481584,5/13/2022 11:11:33
636644,5/14/2022 5:12:52
792852,5/16/2022 1:39:25
579883,5/17/2022 22:05:25
734539,5/16/2022 6:18:40
730162,5/14/2022 3:42:49
589182,5/13/2022 16:15:57
698065,5/16/2022 19:28:48
742877,5/14/2022 2:53:52
605722,5/17/2022 19:15:42
563459,5/15/2022 0:30:25
401325,5/16/2022 16:20:59
411721,5/14/2022 16:36:37
572677,5/15/2022 6:12:55
442647,5/13/2022 8:53:45
675926,5/15/2022 18:02:13
782065,5/14/2022 1:54:48
453925,5/16/2022 12:09:27
424045,5/16/2022 3:52:12
600882,5/14/2022 6:29:41
417184,5/15/2022 1:21:06
456242,5/16/2022 18:19:22
736004,5/17/2022 2:08:19
488525,5/15/2022 23:16:46
512722,5/17/2022 18:33:57
505117,5/14/2022 9:55:23
524059,5/14/2022 3:40:36
776510,5/17/2022 9:49:26
561806,5/17/2022 0:42:08
752287,5/13/2022 0:04:55
515671,5/16/2022 16:07:43
601170,5/13/2022 0:58:47
474644,5/17/2022 10:36:32
732570,5/16/2022 9:56:29
426070,5/15/2022 6:44:16
414406,5/17/2022 9:06:39
554207,5/14/2022 22:45:47
544130,5/17/2022 16:07:28
419457,5/17/2022 13:29:30
760539,5/13/2022 14:27:21
672454,5/13/2022 10:33:39
593843,5/14/2022 10:51:59
468575,5/14/2022 22:29:01
649480,5/14/2022 20:38:51
548445,5/14/2022 22:39:47
464472,5/16/2022 14:34:23
798656,5/15/2022 15:31:05
748997,5/17/2022 9:14:08
483463,5/13/2022 1:33:55
787108,5/13/2022 23:26:45
759973,5/17/2022 2:54:04
774274,5/14/2022 7:41:13
425264,5/17/2022 20:02:52
407707,5/13/2022 23:48:38
472825,5/14/2022 5:25:46
551720,5/15/2022 23:35:43
708199,5/17/2022 15:53:32
669752,5/15/2022 5:39:02
410012,5/13/2022 19:47:38
796326,5/17/2022 19:49:36
686408,5/14/2022 8:32:49
558920,5/16/2022 5:18:31
784446,5/14/2022 9:29:35
584129,5/17/2022 8:26:44
550688,5/13/2022 1:42:42
566099,5/14/2022 18:21:26
745102,5/15/2022 9:54:46
685922,5/17/2022 5:08:20
405843,5/17/2022 8:29:51
563108,5/17/2022 10:52:57
751573,5/16/2022 11:40:10
775297,5/15/2022 15:52:13
570482,5/16/2022 20:48:08
645828,5/14/2022 8:04:31
453842,5/16/2022 23:59:12
531416,5/14/2022 12:44:09
558969,5/16/2022 20:16:00
660256,5/17/2022 16:08:37
740726,5/14/2022 12:30:14
684551,5/16/2022 18:17:16
583991,5/13/2022 19:02:14
586835,5/17/2022 9:39:04
640178,5/17/2022 4:35:09
502258,5/13/2022 20:28:43
755761,5/13/2022 11:26:40
655696,5/14/2022 18:06:38
410823,5/17/2022 15:27:26
761416,5/16/2022 21:10:36
624022,5/14/2022 14:59:17
492634,5/13/2022 4:30:01
434275,5/14/2022 23:08:11
577846,5/15/2022 15:07:43
429655,5/16/2022 23:25:47
544456,5/16/2022 22:38:46
490986,5/14/2022 6:31:39
636408,5/13/2022 5:54:47
680948,5/15/2022 4:50:40
442783,5/17/2022 18:16:05
746979,5/14/2022 9:36:50
635023,5/13/2022 16:21:10
434448,5/14/2022 14:07:39
772446,5/13/2022 18:33:03
742137,5/17/2022 11:41:48
759208,5/17/2022 7:14:23
610006,5/15/2022 7:32:05
759340,5/17/2022 12:08:17
466639,5/15/2022 1:01:36
554486,5/16/2022 10:31:35
604608,5/14/2022 21:19:59
733019,5/15/2022 7:07:30
749977,5/14/2022 22:32:28
606490,5/13/2022 11:50:19
727610,5/17/2022 9:16:00
481966,5/15/2022 17:50:14
657608,5/13/2022 1:11:07
459050,5/17/2022 21:49:21
548889,5/16/2022 15:53:11
559652,5/13/2022 10:12:52
536989,5/16/2022 6:27:26
541042,5/17/2022 13:53:06
601878,5/13/2022 2:21:09
692723,5/16/2022 17:21:08
425815,5/16/2022 19:59:59
682370,5/14/2022 17:01:52
662181,5/15/2022 19:48:35
623120,5/17/2022 7:22:50
466333,5/17/2022 20:10:19
614209,5/17/2022 3:35:47
405370,5/14/2022 5:29:07
701851,5/14/2022 14:04:13
726501,5/16/2022 9:06:28
483881,5/17/2022 23:12:07
490854,5/15/2022 3:36:10
415477,5/14/2022 8:11:07
733827,5/16/2022 6:12:39
556967,5/17/2022 11:05:20
785606,5/14/2022 7:12:09
797860,5/17/2022 15:55:18
647570,5/17/2022 11:57:56
512757,5/16/2022 16:27:36
519018,5/16/2022 6:48:00
596687,5/15/2022 7:00:04
461682,5/13/2022 12:55:04
434273,5/15/2022 14:54:13
620319,5/15/2022 1:08:55
502079,5/17/2022 4:32:24
473228,5/14/2022 21:23:10
708221,5/13/2022 14:03:42
636360,5/17/2022 11:37:32
773921,5/15/2022 22:30:40
458023,5/15/2022 7:02:19
449666,5/16/2022 8:01:13
444693,5/17/2022 12:40:04
639854,5/17/2022 9:52:56
664630,5/13/2022 16:47:12
687485,5/17/2022 21:40:11
621114,5/14/2022 13:34:26
750940,5/13/2022 6:16:17
460531,5/13/2022 19:55:24
744997,5/14/2022 10:31:03
423710,5/14/2022 0:11:35
435391,5/16/2022 22:31:40
687253,5/16/2022 13:59:02
625111,5/16/2022 12:17:24
550657,5/17/2022 21:59:45
645863,5/16/2022 16:23:47
636257,5/17/2022 22:12:58
487012,5/14/2022 2:15:46
522331,5/14/2022 5:58:59
476896,5/17/2022 0:25:47
718887,5/16/2022 11:47:47
549180,5/13/2022 7:06:39
588295,5/14/2022 19:42:42
641433,5/16/2022 11:49:40
438244,5/14/2022 16:57:55
467479,5/13/2022 7:03:31
743916,5/16/2022 4:14:11
474200,5/15/2022 7:00:48
616316,5/13/2022 20:27:55
796293,5/14/2022 10:37:54
508967,5/16/2022 3:16:34
722344,5/13/2022 17:50:49
739648,5/16/2022 21:05:39
424827,5/14/2022 22:52:06
567159,5/13/2022 0:00:58
493546,5/15/2022 15:27:37
455679,5/15/2022 12:48:20
615071,5/16/2022 14:37:39
498758,5/16/2022 5:39:30
777930,5/14/2022 4:34:45
789229,5/13/2022 22:48:29
796368,5/17/2022 3:29:59
792419,5/17/2022 3:50:52
664990,5/15/2022 18:36:57
584807,5/17/2022 0:31:05
737766,5/13/2022 15:47:05
521297,5/14/2022 13:36:06
743396,5/13/2022 0:43:51
724867,5/14/2022 9:38:47
595696,5/16/2022 6:50:45
558448,5/17/2022 19:53:26
570556,5/14/2022 12:04:38
547202,5/13/2022 20:05:34
480977,5/16/2022 4:08:15
738257,5/14/2022 13:09:34
749985,5/16/2022 15:52:50
791459,5/13/2022 11:06:59
585906,5/17/2022 2:09:10
791501,5/15/2022 16:21:11
435477,5/16/2022 0:19:05
643249,5/17/2022 23:01:31
682857,5/16/2022 21:19:22
633811,5/15/2022 13:08:32
659845,5/16/2022 8:55:25
724820,5/15/2022 22:31:24
400250,5/13/2022 11:47:44
729810,5/17/2022 12:17:57
631900,5/15/2022 21:19:20
771757,5/14/2022 22:34:35
581022,5/14/2022 11:43:54
640385,5/17/2022 14:12:09
736940,5/15/2022 14:30:12
489898,5/13/2022 1:17:10
659467,5/17/2022 19:54:11
414479,5/13/2022 0:14:24
470519,5/13/2022 4:10:27
704786,5/15/2022 20:14:56
484244,5/13/2022 17:41:19
754207,5/16/2022 9:46:37
443202,5/16/2022 2:32:32
651444,5/15/2022 22:05:34
439917,5/17/2022 10:36:12
596725,5/13/2022 13:27:40
440507,5/17/2022 7:40:37
649039,5/13/2022 22:47:52
460712,5/17/2022 11:59:56
547022,5/14/2022 14:23:35
543138,5/16/2022 15:04:13
489758,5/15/2022 16:47:52
520752,5/15/2022 9:17:32
468747,5/14/2022 3:41:53
614479,5/16/2022 12:50:35
648814,5/17/2022 14:37:21
754360,5/17/2022 14:14:56
511131,5/17/2022 21:28:21
464877,5/16/2022 9:53:20
625454,5/16/2022 14:20:00
608116,5/16/2022 23:42:08
510953,5/14/2022 16:53:47
617016,5/15/2022 0:57:29
784574,5/15/2022 18:00:59
424997,5/15/2022 14:09:45
453317,5/16/2022 0:38:27
794731,5/14/2022 11:31:56
715134,5/13/2022 21:28:52
603535,5/13/2022 22:34:28
709814,5/17/2022 16:26:59
525074,5/17/2022 23:14:10
718490,5/15/2022 5:11:45
585125,5/14/2022 6:36:05
685514,5/13/2022 20:39:04
434189,5/13/2022 5:19:58
638548,5/15/2022 10:28:24
530183,5/17/2022 17:01:09
788536,5/14/2022 2:24:26
565878,5/14/2022 5:58:27
462729,5/13/2022 21:43:03
493972,5/15/2022 17:37:44
529461,5/17/2022 3:20:31
709553,5/14/2022 22:15:58
418695,5/13/2022 17:00:29
673844,5/16/2022 6:26:00
533424,5/17/2022 9:20:14
537773,5/16/2022 1:07:34
564659,5/13/2022 0:52:30
706688,5/14/2022 3:37:45
736843,5/13/2022 13:09:29
744717,5/15/2022 12:41:43
606148,5/16/2022 4:40:01
639415,5/13/2022 10:40:40
783344,5/17/2022 2:25:51
466300,5/15/2022 14:06:44
515943,5/16/2022 20:48:22
454216,5/15/2022 22:50:12
669075,5/15/2022 20:19:34
653511,5/15/2022 17:35:00
620277,5/17/2022 16:11:57
721643,5/13/2022 11:10:02
435763,5/15/2022 22:13:10
638423,5/14/2022 16:42:14
601122,5/15/2022 23:13:08
754090,5/17/2022 9:11:49
408135,5/16/2022 18:16:18
435328,5/16/2022 16:22:46
775283,5/17/2022 15:01:35
719019,5/13/2022 21:13:00
671330,5/14/2022 14:26:26
797866,5/16/2022 18:45:02
696610,5/13/2022 8:08:26
454600,5/15/2022 21:52:05
518150,5/17/2022 18:01:26
444352,5/13/2022 11:31:04
656720,5/16/2022 7:22:08
650972,5/16/2022 3:23:25
552042,5/16/2022 9:41:05
668024,5/16/2022 11:03:35
461862,5/17/2022 16:01:30
552557,5/17/2022 20:29:22
738440,5/15/2022 6:10:40
773346,5/15/2022 11:18:22
752509,5/13/2022 16:16:30
710727,5/13/2022 8:56:19
773925,5/14/2022 12:32:09
483448,5/16/2022 20:42:12
571540,5/13/2022 22:03:25
743698,5/17/2022 8:40:55
752493,5/13/2022 19:35:12
731468,5/15/2022 9:03:35
769517,5/13/2022 15:49:25
496947,5/14/2022 18:07:39
541376,5/15/2022 9:14:30
701290,5/14/2022 21:35:59
620979,5/13/2022 10:09:24
568882,5/14/2022 11:54:04
719218,5/17/2022 14:16:24
519432,5/16/2022 5:18:33
434877,5/17/2022 6:45:17
521950,5/14/2022 23:21:55
638911,5/17/2022 12:09:47
680690,5/13/2022 16:28:12
757750,5/15/2022 15:04:49
548727,5/13/2022 14:02:54
625109,5/17/2022 12:44:14
615557,5/15/2022 19:32:19
413128,5/14/2022 10:02:46
775836,5/15/2022 2:22:56
683023,5/15/2022 12:20:15
731981,5/13/2022 11:10:53
642134,5/16/2022 23:45:07
684781,5/16/2022 19:04:35
631489,5/17/2022 12:31:08
419978,5/14/2022 16:54:09
512899,5/13/2022 0:58:13
422332,5/13/2022 8:57:16
565757,5/13/2022 11:07:22
545822,5/16/2022 14:34:19
669788,5/16/2022 4:13:11
742670,5/14/2022 13:22:16
560309,5/14/2022 12:52:07
439589,5/17/2022 8:04:01
751503,5/16/2022 0:39:01
446193,5/13/2022 13:51:10
776429,5/15/2022 17:27:31
781801,5/15/2022 3:27:27
674838,5/13/2022 11:44:04
746483,5/13/2022 19:06:46
578516,5/16/2022 3:16:17
685267,5/17/2022 7:01:47
680276,5/16/2022 19:44:08
671952,5/13/2022 12:43:12
505089,5/17/2022 5:53:03
460026,5/13/2022 15:53:39
489550,5/13/2022 7:53:14
548549,5/17/2022 5:59:27
665084,5/15/2022 5:35:59
609928,5/13/2022 14:12:31
765259,5/14/2022 3:22:41
542339,5/17/2022 14:07:59
737923,5/14/2022 8:42:02
738936,5/14/2022 21:00:32
643925,5/17/2022 16:44:00
725796,5/13/2022 3:14:07
627533,5/16/2022 2:36:32
788233,5/15/2022 2:20:48
550915,5/13/2022 22:59:59
766188,5/16/2022 10:58:54
678940,5/17/2022 18:30:53
783579,5/17/2022 2:26:42
761985,5/15/2022 22:24:12
512858,5/16/2022 12:30:22
791012,5/14/2022 13:44:54
659935,5/17/2022 22:55:15
580727,5/14/2022 7:58:47
718104,5/16/2022 13:18:22
681110,5/17/2022 4:57:29
529111,5/14/2022 5:56:04
733104,5/13/2022 16:12:54
653777,5/15/2022 10:31:38
730179,5/13/2022 11:43:37
430194,5/13/2022 3:32:33
618869,5/16/2022 16:53:40
699467,5/15/2022 5:17:50
552086,5/14/2022 15:37:13
778226,5/14/2022 14:58:04
646683,5/14/2022 22:07:55
754977,5/14/2022 15:17:42
730092,5/17/2022 10:51:55
550358,5/15/2022 9:12:05
519970,5/15/2022 22:30:52
423854,5/14/2022 4:49:09
498770,5/15/2022 10:43:41
585650,5/13/2022 12:24:35
493349,5/16/2022 14:58:28
661022,5/15/2022 4:10:52
750442,5/15/2022 5:53:17
607917,5/13/2022 6:49:27
791936,5/15/2022 13:43:07
781177,5/16/2022 5:37:10
698160,5/17/2022 6:08:28
634944,5/15/2022 18:58:01
500315,5/16/2022 22:30:08
731227,5/16/2022 5:36:05
655593,5/13/2022 11:52:42
797058,5/13/2022 20:56:56
510921,5/14/2022 11:53:54
693493,5/17/2022 22:37:44
499225,5/13/2022 7:08:58
426429,5/17/2022 3:02:42
693802,5/15/2022 0:51:22
592646,5/14/2022 7:20:39
468544,5/13/2022 6:48:02
795763,5/16/2022 20:58:03
478341,5/13/2022 1:09:43
653556,5/16/2022 13:53:10
646715,5/13/2022 22:55:55
568666,5/13/2022 4:41:30
441554,5/14/2022 0:11:23
648225,5/16/2022 9:58:02
744760,5/14/2022 7:35:23
697018,5/14/2022 0:19:29
588830,5/15/2022 15:39:18
559094,5/17/2022 1:04:13
791978,5/14/2022 8:27:49
428973,5/17/2022 13:30:41
696269,5/14/2022 14:22:49
717860,5/17/2022 16:30:48
741806,5/15/2022 14:04:33
656062,5/16/2022 12:49:10
513061,5/17/2022 3:12:41
728406,5/15/2022 22:49:24
604960,5/13/2022 2:29:43
729635,5/15/2022 2:06:30
409407,5/14/2022 4:38:00
498255,5/16/2022 10:43:45
406157,5/14/2022 18:24:49
473883,5/17/2022 9:51:15
482474,5/14/2022 18:41:56
663849,5/16/2022 9:25:49
470834,5/13/2022 1:32:08
742576,5/16/2022 4:37:19
709599,5/15/2022 4:55:26
483195,5/16/2022 22:50:02
607492,5/13/2022 2:00:40
428628,5/17/2022 21:11:40
763284,5/13/2022 3:35:38
515862,5/15/2022 6:35:37
497795,5/14/2022 20:24:23
527281,5/16/2022 3:36:56
757666,5/14/2022 13:21:52
564455,5/14/2022 20:52:55
404385,5/14/2022 1:42:25
781475,5/15/2022 18:43:44
651089,5/16/2022 18:45:38
740926,5/15/2022 13:09:40
794704,5/15/2022 20:39:02
588602,5/14/2022 4:20:21
482607,5/17/2022 10:28:32
750736,5/16/2022 4:34:51
620482,5/14/2022 16:58:12
724287,5/14/2022 17:16:49
490318,5/16/2022 20:34:47
597110,5/17/2022 17:12:10
777328,5/13/2022 6:05:40
488508,5/15/2022 17:27:06
595063,5/16/2022 2:00:02
408294,5/16/2022 9:30:56
464784,5/14/2022 14:02:50
584311,5/15/2022 14:10:17
692667,5/13/2022 18:24:49
474606,5/14/2022 2:29:08
454293,5/14/2022 12:29:14
433387,5/15/2022 21:00:18
535467,5/16/2022 15:55:24
433525,5/14/2022 11:16:30
764588,5/16/2022 13:13:50
589483,5/13/2022 11:21:42
